TankNumber,SampleDate,SampleNumber,SubstrateType,TileNumber,FilterNumber,FilterWt,DryWt,AshedWt,AFDM,FilterVol,AFDMadjbyVol,GrowthPeriod,AFDMadjPerMperD,TadpolePDensity,MFDensity,FinalMFCount,Treatment
12,8/17/2010,S3,BottomTile,1,1,0.1235,0.1362,0.1323,0.0039,60,0.0039,5,0.122873346,0,0,0,none
12,8/16/2010,S3,BottomTile,2,2,0.1261,0.1501,0.1416,0.0085,60,0.0085,21,0.063762115,0,0,0,none
12,8/16/2010,S3,BottomTile,2,1,0.1251,0.1988,0.1765,0.0223,60,0.0223,21,0.167281784,0,0,0,none
12,8/16/2010,S3,BottomTile,3,1,0.1235,0.1928,0.1713,0.0215,60,0.0215,21,0.161280643,0,0,0,none
12,8/16/2010,S3,BottomTile,4,2,0.1254,0.1561,0.146,0.0101,60,0.0101,21,0.075764395,0,0,0,none
12,8/16/2010,S3,BottomTile,4,1,0.1237,0.2141,0.1892,0.0249,60,0.0249,21,0.186785489,0,0,0,none
12,8/17/2010,S3,BottomTile,5,1,0.1259,0.1616,0.1496,0.012,60,0.012,22,0.085925417,0,0,0,none
12,8/17/2010,S3,BottomTile,6,1,0.123,0.1678,0.1536,0.0142,60,0.0142,6,0.372820836,0,0,0,none
12,8/16/2010,S3,BottomTile,7,1,0.1246,0.1988,0.1765,0.0223,60,0.0223,21,0.167281784,0,0,0,none
12,8/17/2010,S3,BottomTile,8,1,0.1253,0.1459,0.139,0.0069,30,0.0138,22,0.098814229,0,0,0,none
12,8/17/2010,S3,BottomTile,9,1,0.125,0.138,0.1333,0.0047,60,0.0047,13,0.056953129,0,0,0,none
12,8/17/2010,S3,BottomTile,10,1,0.1256,0.1422,0.1361,0.0061,60,0.0061,13,0.073917891,0,0,0,none
12,8/17/2010,S3,BottomTile,11,1,0.127,0.1427,0.1365,0.0062,60,0.0062,13,0.075129659,0,0,0,none
12,8/17/2010,S3,BottomTile,12,1,0.1253,0.1382,0.133,0.0052,60,0.0052,5,0.163831128,0,0,0,none
12,8/16/2010,S3,BottomTile,13,1,0.1252,0.1452,0.138,0.0072,60,0.0072,21,0.054010262,0,0,0,none
12,8/17/2010,S3,BottomTile,14,1,0.1252,0.1423,0.1361,0.0062,60,0.0062,13,0.075129659,0,0,0,none
12,8/17/2010,S3,BottomTile,15,1,0.1257,0.133,0.1301,0.0029,60,0.0029,5,0.09136736,0,0,0,none
12,8/17/2010,S3,BottomTile,16,1,0.1237,0.129,0.127,0.002,30,0.004,5,0.126023945,0,0,0,none
12,8/16/2010,S3,BottomTile,17,2,0.1234,0.1452,0.138,0.0072,60,0.0072,21,0.054010262,0,0,0,none
12,8/16/2010,S3,BottomTile,17,1,0.1269,0.2096,0.184,0.0256,60,0.0256,21,0.192036487,0,0,0,none
12,8/16/2010,S3,BottomTile,18,1,0.1237,0.1887,0.1686,0.0201,60,0.0201,21,0.150778648,0,0,0,none
12,8/17/2010,S3,BottomTile,19,1,0.1242,0.1316,0.1281,0.0035,60,0.0035,13,0.042411904,0,0,0,none
12,8/16/2010,S3,BottomTile,20,1,0.1225,0.127,0.1248,0.0022,60,0.0022,21,0.016503136,0,0,0,none
12,8/16/2010,S3,BottomTile,21,1,0.1268,0.156,0.1478,0.0082,60,0.0082,5,0.258349086,0,0,0,none
12,8/17/2010,S3,BottomTile,22,1,0.1249,0.1619,0.1499,0.012,60,0.012,22,0.085925417,0,0,0,none
12,8/16/2010,S3,BottomTile,23,1,0.125,0.1938,0.1721,0.0217,59,0.022067797,21,0.165539927,0,0,0,none
12,8/16/2010,S3,BottomTile,23,2,0.1225,0.1462,0.1383,0.0079,60,0.0079,21,0.05926126,0,0,0,none
12,8/17/2010,S3,BottomTile,24,1,0.1231,0.1342,0.1299,0.0043,60,0.0043,5,0.13547574,0,0,0,none
12,8/17/2010,S3,BottomTile,25,1,0.1246,0.1544,0.1449,0.0095,60,0.0095,22,0.068024288,0,0,0,none
12,8/17/2010,S3,ShelfTile,26,1,0.1228,0.1278,0.1256,0.0022,60,0.0022,5,0.06931317,0,0,0,none
12,8/17/2010,S3,ShelfTile,27,1,0.1235,0.1297,0.1274,0.0023,60,0.0023,5,0.072463768,0,0,0,none
12,8/17/2010,S3,ShelfTile,28,1,0.1253,0.1321,0.1297,0.0024,60,0.0024,5,0.075614367,0,0,0,none
12,8/17/2010,S3,ShelfTile,29,1,0.1251,0.1334,0.1304,0.003,60,0.003,5,0.094517958,0,0,0,none
12,8/17/2010,S3,ShelfTile,30,1,0.1237,0.1267,0.125,0.0017,45,0.002266667,22,0.016230356,0,0,0,none
13,8/4/2010,S1,BottomTile,3,1,0.1192,0.1219,0.1208,0.0011,60,0.0011,9,0.019253658,16,250,48,both
13,8/4/2010,S1,BottomTile,4,1,0.1175,0.1195,0.1182,0.0013,60,0.0013,9,0.022754323,16,250,48,both
13,8/4/2010,S1,BottomTile,9,1,0.119,0.1258,0.1228,0.003,60,0.003,9,0.052509977,16,250,48,both
13,8/4/2010,S1,BottomTile,10,1,0.1189,0.1226,0.1212,0.0014,60,0.0014,9,0.024504656,16,250,48,both
13,8/4/2010,S1,BottomTile,11,1,0.119,0.1213,0.1202,0.0011,60,0.0011,9,0.019253658,16,250,48,both
13,8/4/2010,S1,BottomTile,13,1,0.1196,0.1217,0.1207,0.001,60,0.001,9,0.017503326,16,250,48,both
13,8/4/2010,S1,BottomTile,17,1,0.1204,0.1269,0.1246,0.0023,60,0.0023,9,0.040257649,16,250,48,both
13,8/4/2010,S1,BottomTile,20,1,0.1191,0.1228,0.1212,0.0016,60,0.0016,9,0.028005321,16,250,48,both
13,8/4/2010,S1,BottomTile,22,1,0.1201,0.125,0.1227,0.0023,60,0.0023,9,0.040257649,16,250,48,both
13,8/4/2010,S1,BottomTile,24,1,0.1137,0.1232,0.1214,0.0018,60,0.0018,9,0.031505986,16,250,48,both
13,8/4/2010,S1,ShelfTile,26,1,0.1184,0.1232,0.1211,0.0021,60,0.0021,9,0.036756984,16,250,48,both
13,8/4/2010,S1,ShelfTile,27,1,0.12,0.1247,0.1229,0.0018,60,0.0018,9,0.031505986,16,250,48,both
13,8/4/2010,S1,ShelfTile,28,1,0.1218,0.1246,0.1229,0.0017,60,0.0017,9,0.029755654,16,250,48,both
13,8/4/2010,S1,ShelfTile,29,1,0.1207,0.124,0.1227,0.0013,60,0.0013,9,0.022754323,16,250,48,both
13,8/12/2010,S2,BottomTile,3,1,0.0346,0.04,0.381,0,60,0,8,0,16,250,48,both
13,8/12/2010,S2,BottomTile,9,1,0.0346,0.0384,0.0366,0.0018,60,0.0018,8,0.035444234,16,250,48,both
13,8/12/2010,S2,BottomTile,10,1,0.0349,0.0395,0.0375,0.002,60,0.002,8,0.039382483,16,250,48,both
13,8/12/2010,S2,BottomTile,17,1,0.0354,0.0429,0.0403,0.0026,60,0.0026,8,0.051197227,16,250,48,both
13,8/12/2010,S2,BottomTile,22,1,0.0348,0.0393,0.0374,0.0019,60,0.0019,8,0.037413359,16,250,48,both
13,8/11/2010,S2,ShelfTile,26,1,0.0352,0.0387,0.0374,0.0013,60,0.0013,7,0.029255559,16,250,48,both
13,8/12/2010,S2,ShelfTile,27,1,0.0351,0.0391,0.0375,0.0016,60,0.0016,8,0.031505986,16,250,48,both
13,8/11/2010,S2,ShelfTile,28,1,0.0347,0.038,0.0363,0.0017,60,0.0017,7,0.038257269,16,250,48,both
13,8/12/2010,S2,ShelfTile,29,1,0.0351,0.0381,0.037,0.0011,60,0.0011,8,0.021660365,16,250,48,both
13,8/18/2010,S3,BottomTile,1,1,0.1247,0.1306,0.1285,0.0021,60,0.0021,23,0.014383168,16,250,48,both
13,8/18/2010,S3,BottomTile,3,1,0.1254,0.1308,0.1285,0.0023,60,0.0023,6,0.060386473,16,250,48,both
13,8/18/2010,S3,BottomTile,5,1,0.1233,0.1342,0.1311,0.0031,60,0.0031,7,0.069763255,16,250,48,both
13,8/18/2010,S3,BottomTile,6,1,0.1228,0.1362,0.1318,0.0044,60,0.0044,23,0.030136161,16,250,48,both
13,8/18/2010,S3,BottomTile,7,1,0.1252,0.1298,0.127,0.0028,60,0.0028,23,0.019177557,16,250,48,both
13,8/18/2010,S3,BottomTile,8,1,0.124,0.1335,0.1302,0.0033,60,0.0033,7,0.07426411,16,250,48,both
13,8/18/2010,S3,BottomTile,9,1,0.1241,0.1296,0.1278,0.0018,60,0.0018,6,0.047258979,16,250,48,both
13,8/18/2010,S3,BottomTile,10,1,0.1253,0.1288,0.1267,0.0021,60,0.0021,6,0.055135476,16,250,48,both
13,8/18/2010,S3,BottomTile,11,1,0.1255,0.1324,0.1305,0.0019,60,0.0019,14,0.021379062,16,250,48,both
13,8/18/2010,S3,BottomTile,12,1,0.1246,0.1335,0.1313,0.0022,60,0.0022,23,0.01506808,16,250,48,both
13,8/18/2010,S3,BottomTile,13,1,0.125,0.1274,0.1254,0.002,30,0.004,14,0.045008552,16,250,48,both
13,8/18/2010,S3,BottomTile,14,1,0.1262,0.1316,0.1296,0.002,60,0.002,7,0.045008552,16,250,48,both
13,8/18/2010,S3,BottomTile,15,1,0.1242,0.1341,0.1308,0.0033,60,0.0033,7,0.07426411,16,250,48,both
13,8/18/2010,S3,BottomTile,16,1,0.1239,0.1303,0.1277,0.0026,60,0.0026,23,0.017807731,16,250,48,both
13,8/18/2010,S3,BottomTile,17,1,0.1249,0.1327,0.1302,0.0025,60,0.0025,6,0.065637471,16,250,48,both
13,8/18/2010,S3,BottomTile,18,1,0.1259,0.139,0.1345,0.0045,60,0.0045,23,0.030821073,16,250,48,both
13,8/18/2010,S3,BottomTile,19,1,0.1258,0.1299,0.1284,0.0015,60,0.0015,23,0.010273691,16,250,48,both
13,8/18/2010,S3,BottomTile,20,1,0.125,0.1293,0.1275,0.0018,60,0.0018,14,0.020253848,16,250,48,both
13,8/18/2010,S3,BottomTile,21,1,0.1262,0.133,0.1305,0.0025,60,0.0025,23,0.017122819,16,250,48,both
13,8/18/2010,S3,BottomTile,22,1,0.1242,0.129,0.1271,0.0019,30,0.0038,6,0.099768956,16,250,48,both
13,8/18/2010,S3,BottomTile,23,1,0.1247,0.1321,0.1296,0.0025,60,0.0025,23,0.017122819,16,250,48,both
13,8/18/2010,S3,BottomTile,24,1,0.125,0.1322,0.13,0.0022,60,0.0022,14,0.024754703,16,250,48,both
13,8/18/2010,S3,ShelfTile,26,1,0.1247,0.1289,0.1273,0.0016,60,0.0016,7,0.036006841,16,250,48,both
13,8/18/2010,S3,ShelfTile,27,1,0.1246,0.1265,0.1254,0.0011,60,0.0011,6,0.028880487,16,250,48,both
13,8/18/2010,S3,ShelfTile,28,1,0.1259,0.1299,0.1286,0.0013,60,0.0013,6,0.034131485,16,250,48,both
13,8/18/2010,S3,ShelfTile,30,1,0.1231,0.1285,0.127,0.0015,45,0.002,23,0.013698255,16,250,48,both
14,8/3/2010,S1,BottomTile,2,1,0.1175,0.1272,0.1243,0.0029,60,0.0029,8,0.0571046,16,0,0,tadpoles
14,8/3/2010,S1,BottomTile,5,1,0.1259,0.131,0.1291,0.0019,60,0.0019,8,0.037413359,16,0,0,tadpoles
14,8/3/2010,S1,BottomTile,6,1,0.1264,0.132,0.1304,0.0016,60,0.0016,8,0.031505986,16,0,0,tadpoles
14,8/3/2010,S1,BottomTile,7,1,0.1242,0.133,0.1306,0.0024,60,0.0024,8,0.047258979,16,0,0,tadpoles
14,8/3/2010,S1,BottomTile,8,1,0.1187,0.1242,0.1222,0.002,60,0.002,8,0.039382483,16,0,0,tadpoles
14,8/3/2010,S1,BottomTile,10,1,0.1188,0.1541,0.144,0.0101,60,0.0101,8,0.198881537,16,0,0,tadpoles
14,8/3/2010,S1,BottomTile,15,1,0.1237,0.1284,0.1266,0.0018,60,0.0018,8,0.035444234,16,0,0,tadpoles
14,8/3/2010,S1,BottomTile,16,1,0.1237,0.127,0.1256,0.0014,60,0.0014,8,0.027567738,16,0,0,tadpoles
14,8/3/2010,S1,BottomTile,23,1,0.1202,0.1272,0.1242,0.003,60,0.003,8,0.059073724,16,0,0,tadpoles
14,8/3/2010,S1,BottomTile,24,1,0.1241,0.131,0.1289,0.0021,60,0.0021,8,0.041351607,16,0,0,tadpoles
14,8/3/2010,S1,BottomTile,25,1,0.1258,0.1289,0.1274,0.0015,60,0.0015,8,0.029536862,16,0,0,tadpoles
14,8/3/2010,S1,ShelfTile,26,1,0.1236,0.1294,0.1275,0.0019,60,0.0019,8,0.037413359,16,0,0,tadpoles
14,8/3/2010,S1,ShelfTile,27,1,0.124,0.1302,0.1285,0.0017,60,0.0017,8,0.03347511,16,0,0,tadpoles
14,8/3/2010,S1,ShelfTile,28,1,0.1175,0.1223,0.1203,0.002,60,0.002,8,0.039382483,16,0,0,tadpoles
14,8/3/2010,S1,ShelfTile,29,1,0.1196,0.1256,0.1234,0.0022,60,0.0022,8,0.043320731,16,0,0,tadpoles
14,8/11/2010,S2,BottomTile,6,1,0.0339,0.039,0.0377,0.0013,60,0.0013,8,0.025598614,16,0,0,tadpoles
14,8/11/2010,S2,BottomTile,8,1,0.0365,0.0406,0.0394,0.0012,60,0.0012,8,0.02362949,16,0,0,tadpoles
14,8/11/2010,S2,BottomTile,16,1,0.0356,0.042,0.04,0.002,60,0.002,8,0.039382483,16,0,0,tadpoles
14,8/11/2010,S2,BottomTile,21,1,0.0349,0.0395,0.0381,0.0014,60,0.0014,16,0.013783869,16,0,0,tadpoles
14,8/11/2010,S2,BottomTile,23,1,0.0346,0.0403,0.0387,0.0016,60,0.0016,8,0.031505986,16,0,0,tadpoles
14,8/11/2010,S2,BottomTile,24,1,0.0352,0.0421,0.0401,0.002,60,0.002,8,0.039382483,16,0,0,tadpoles
14,8/11/2010,S2,ShelfTile,26,1,0.0346,0.0372,0.0363,0.0009,60,0.0009,8,0.017722117,16,0,0,tadpoles
14,8/11/2010,S2,ShelfTile,28,1,0.0353,0.0408,0.0388,0.002,60,0.002,8,0.039382483,16,0,0,tadpoles
14,8/11/2010,S2,ShelfTile,29,1,0.0339,0.0403,0.0382,0.0021,60,0.0021,8,0.041351607,16,0,0,tadpoles
14,8/16/2010,S3,BottomTile,1,1,0.1239,0.1393,0.136,0.0033,60,0.0033,21,0.024754703,16,0,0,tadpoles
14,8/17/2010,S3,BottomTile,2,1,0.1268,0.1355,0.1324,0.0031,60,0.0031,14,0.034881628,16,0,0,tadpoles
14,8/16/2010,S3,BottomTile,3,1,0.124,0.1429,0.1384,0.0045,60,0.0045,21,0.033756414,16,0,0,tadpoles
14,8/17/2010,S3,BottomTile,4,1,0.1266,0.1383,0.1356,0.0027,60,0.0027,22,0.019333219,16,0,0,tadpoles
14,8/17/2010,S3,BottomTile,5,1,0.1235,0.1289,0.1266,0.0023,60,0.0023,14,0.025879917,16,0,0,tadpoles
14,8/17/2010,S3,BottomTile,6,1,0.1213,0.126,0.1246,0.0014,60,0.0014,6,0.036756984,16,0,0,tadpoles
14,8/17/2010,S3,BottomTile,7,1,0.1245,0.1283,0.1267,0.0016,60,0.0016,14,0.018003421,16,0,0,tadpoles
14,8/17/2010,S3,BottomTile,8,1,0.1242,0.1318,0.1296,0.0022,60,0.0022,6,0.057760975,16,0,0,tadpoles
14,8/16/2010,S3,BottomTile,9,1,0.124,0.1447,0.1398,0.0049,60,0.0049,5,0.154379332,16,0,0,tadpoles
14,8/17/2010,S3,BottomTile,10,1,0.1245,0.1347,0.1317,0.003,60,0.003,14,0.033756414,16,0,0,tadpoles
14,8/16/2010,S3,BottomTile,11,1,0.1249,0.1497,0.1449,0.0048,60,0.0048,21,0.036006841,16,0,0,tadpoles
14,8/17/2010,S3,BottomTile,12,1,0.1247,0.1307,0.1289,0.0018,30,0.0036,22,0.025777625,16,0,0,tadpoles
14,8/16/2010,S3,BottomTile,13,1,0.1246,0.1399,0.1355,0.0044,60,0.0044,21,0.033006271,16,0,0,tadpoles
14,8/16/2010,S3,BottomTile,14,1,0.1249,0.1412,0.1368,0.0044,60,0.0044,21,0.033006271,16,0,0,tadpoles
14,8/17/2010,S3,BottomTile,15,1,0.1252,0.1339,0.1308,0.0031,60,0.0031,14,0.034881628,16,0,0,tadpoles
14,8/17/2010,S3,BottomTile,16,1,0.1253,0.1313,0.1288,0.0025,60,0.0025,6,0.065637471,16,0,0,tadpoles
14,8/16/2010,S3,BottomTile,17,1,0.1253,0.1383,0.1344,0.0039,60,0.0039,21,0.029255559,16,0,0,tadpoles
14,8/16/2010,S3,BottomTile,18,1,0.1252,0.1337,0.1313,0.0024,60,0.0024,5,0.075614367,16,0,0,tadpoles
14,8/17/2010,S3,BottomTile,19,1,0.1262,0.145,0.1405,0.0045,60,0.0045,22,0.032222031,16,0,0,tadpoles
14,8/16/2010,S3,BottomTile,20,1,0.1253,0.1394,0.1365,0.0029,60,0.0029,21,0.021754133,16,0,0,tadpoles
14,8/17/2010,S3,BottomTile,21,1,0.1249,0.1282,0.1264,0.0018,60,0.0018,6,0.047258979,16,0,0,tadpoles
14,8/16/2010,S3,BottomTile,22,1,0.1237,0.1376,0.1339,0.0037,60,0.0037,21,0.027755274,16,0,0,tadpoles
14,8/17/2010,S3,BottomTile,23,1,0.1228,0.127,0.1261,0.0009,30,0.0018,6,0.047258979,16,0,0,tadpoles
14,8/17/2010,S3,BottomTile,23,1,0.1247,0.1277,0.1267,0.001,60,0.001,6,0.026254988,16,0,0,tadpoles
14,8/17/2010,S3,BottomTile,24,1,0.1223,0.1331,0.13,0.0031,60,0.0031,6,0.081390464,16,0,0,tadpoles
14,8/17/2010,S3,BottomTile,25,1,0.1236,0.1332,0.1307,0.0025,60,0.0025,14,0.028130345,16,0,0,tadpoles
14,8/17/2010,S3,ShelfTile,26,1,0.1219,0.1281,0.1265,0.0016,60,0.0016,6,0.042007982,16,0,0,tadpoles
14,8/17/2010,S3,ShelfTile,27,1,0.1231,0.126,0.1251,0.0009,60,0.0009,14,0.010126924,16,0,0,tadpoles
14,8/17/2010,S3,ShelfTile,29,1,0.1247,0.1283,0.1274,0.0009,60,0.0009,6,0.02362949,16,0,0,tadpoles
14,8/17/2010,S3,ShelfTile,30,1,0.1257,0.1314,0.1299,0.0015,45,0.002,22,0.014320903,16,0,0,tadpoles
15,8/3/2010,S1,BottomTile,1,1,0.1244,0.15,0.1423,0.0077,60,0.0077,8,0.151622558,0,0,0,none
15,8/3/2010,S1,BottomTile,3,1,0.12,0.1524,0.1425,0.0099,60,0.0099,8,0.194943289,0,0,0,none
15,8/3/2010,S1,BottomTile,5,1,0.1247,0.1452,0.1382,0.007,60,0.007,8,0.137838689,0,0,0,none
15,8/3/2010,S1,BottomTile,6,1,0.1193,0.1672,0.1539,0.0133,60,0.0133,8,0.26189351,0,0,0,none
15,8/3/2010,S1,BottomTile,8,1,0.1205,0.1468,0.1384,0.0084,60,0.0084,8,0.165406427,0,0,0,none
15,8/3/2010,S1,BottomTile,9,1,0.1205,0.1497,0.1396,0.0101,60,0.0101,8,0.198881537,0,0,0,none
15,8/3/2010,S1,BottomTile,14,1,0.1244,0.1362,0.1317,0.0045,60,0.0045,8,0.088610586,0,0,0,none
15,8/3/2010,S1,BottomTile,15,1,0.1244,0.159,0.1481,0.0109,60,0.0109,8,0.214634531,0,0,0,none
15,8/3/2010,S1,BottomTile,25,1,0.1199,0.1322,0.1284,0.0038,60,0.0038,8,0.074826717,0,0,0,none
15,8/3/2010,S1,ShelfTile,26,1,0.1251,0.1303,0.1282,0.0021,60,0.0021,8,0.041351607,0,0,0,none
15,8/3/2010,S1,ShelfTile,27,1,0.1189,0.125,0.1227,0.0023,60,0.0023,8,0.045289855,0,0,0,none
15,8/3/2010,S1,ShelfTile,28,1,0.1194,0.1236,0.1223,0.0013,60,0.0013,8,0.025598614,0,0,0,none
15,8/3/2010,S1,ShelfTile,29,1,0.1232,0.1322,0.1288,0.0034,60,0.0034,8,0.066950221,0,0,0,none
15,8/11/2010,S2,BottomTile,1,1,0.0348,0.0421,0.0396,0.0025,60,0.0025,8,0.049228103,0,0,0,none
15,8/11/2010,S2,BottomTile,5,1,0.0362,0.0464,0.0438,0.0026,60,0.0026,8,0.051197227,0,0,0,none
15,8/11/2010,S2,BottomTile,8,1,0.0338,0.0389,0.0369,0.002,60,0.002,8,0.039382483,0,0,0,none
15,8/11/2010,S2,BottomTile,14,1,0.0353,0.0392,0.0379,0.0013,60,0.0013,8,0.025598614,0,0,0,none
15,8/11/2010,S2,BottomTile,15,1,0.0355,0.0403,0.0382,0.0021,60,0.0021,8,0.041351607,0,0,0,none
15,8/12/2010,S2,ShelfTile,26,1,0.035,0.041,0.0391,0.0019,60,0.0019,9,0.033256319,0,0,0,none
15,8/12/2010,S2,ShelfTile,26,1,0.035,0.041,0.0391,0.0019,60,0.0019,9,0.033256319,0,0,0,none
15,8/11/2010,S2,ShelfTile,28,1,0.0347,0.0368,0.0361,0.0007,60,0.0007,8,0.013783869,0,0,0,none
15,8/12/2010,S2,ShelfTile,29,1,0.0357,0.0415,0.0394,0.0021,60,0.0021,9,0.036756984,0,0,0,none
15,8/17/2010,S3,BottomTile,1,1,0.1245,0.1284,0.127,0.0014,30,0.0028,6,0.073513968,0,0,0,none
15,8/16/2010,S3,BottomTile,2,1,0.1249,0.1923,0.1742,0.0181,60,0.0181,21,0.135775797,0,0,0,none
15,8/16/2010,S3,BottomTile,2,2,0.1252,0.1547,0.1446,0.0101,60,0.0101,21,0.075764395,0,0,0,none
15,8/17/2010,S3,BottomTile,3,1,0.1265,0.149,0.1422,0.0068,60,0.0068,14,0.076514538,0,0,0,none
15,8/16/2010,S3,BottomTile,4,2,0.1241,0.1474,0.1399,0.0075,60,0.0075,21,0.05626069,0,0,0,none
15,8/16/2010,S3,BottomTile,4,1,0.1275,0.1965,0.1795,0.017,60,0.017,21,0.12752423,0,0,0,none
15,8/17/2010,S3,BottomTile,5,1,0.1255,0.1332,0.1309,0.0023,60,0.0023,6,0.060386473,0,0,0,none
15,8/17/2010,S3,BottomTile,6,1,0.1267,0.1354,0.1324,0.003,60,0.003,14,0.033756414,0,0,0,none
15,8/17/2010,S3,BottomTile,7,1,0.1236,0.138,0.1344,0.0036,60,0.0036,22,0.025777625,0,0,0,none
15,8/17/2010,S3,BottomTile,8,1,0.1243,0.1341,0.1304,0.0037,60,0.0037,6,0.097143457,0,0,0,none
15,8/16/2010,S3,BottomTile,9,1,0.1242,0.1316,0.1284,0.0032,60,0.0032,13,0.038776598,0,0,0,none
15,8/17/2010,S3,BottomTile,10,1,0.1259,0.1312,0.1296,0.0016,30,0.0032,22,0.022913444,0,0,0,none
15,8/17/2010,S3,BottomTile,11,1,0.1238,0.1471,0.1416,0.0055,60,0.0055,22,0.039382483,0,0,0,none
15,8/17/2010,S3,BottomTile,12,1,0.1245,0.1502,0.1438,0.0064,60,0.0064,22,0.045826889,0,0,0,none
15,8/16/2010,S3,BottomTile,13,1,0.1238,0.1979,0.1786,0.0193,60,0.0193,21,0.144777508,0,0,0,none
15,8/17/2010,S3,BottomTile,14,1,0.1246,0.1283,0.1266,0.0017,60,0.0017,6,0.04463348,0,0,0,none
15,8/16/2010,S3,BottomTile,16,1,0.1222,0.1744,0.161,0.0134,60,0.0134,21,0.100519099,0,0,0,none
15,8/16/2010,S3,BottomTile,16,2,0.1252,0.1464,0.1393,0.0071,60,0.0071,21,0.053260119,0,0,0,none
15,8/16/2010,S3,BottomTile,17,1,0.1246,0.1702,0.1583,0.0119,58,0.012310345,21,0.092345132,0,0,0,none
15,8/16/2010,S3,BottomTile,17,2,0.1249,0.136,0.1319,0.0041,60,0.0041,21,0.030755844,0,0,0,none
15,8/16/2010,S3,BottomTile,18,1,0.1244,0.1867,0.1681,0.0186,60,0.0186,21,0.13952651,0,0,0,none
15,8/16/2010,S3,BottomTile,19,2,0.1245,0.1474,0.1387,0.0087,60,0.0087,21,0.0652624,0,0,0,none
15,8/16/2010,S3,BottomTile,19,1,0.1262,0.1859,0.1711,0.0148,60,0.0148,21,0.111021094,0,0,0,none
15,8/16/2010,S3,BottomTile,20,1,0.1251,0.1896,0.1721,0.0175,59,0.01779661,4,0.700874692,0,0,0,none
15,8/17/2010,S3,BottomTile,21,2,0.123,0.139,0.1333,0.0057,60,0.0057,22,0.040814573,0,0,0,none
15,8/17/2010,S3,BottomTile,21,1,0.1246,0.196,0.1786,0.0174,60,0.0174,22,0.124591854,0,0,0,none
15,8/16/2010,S3,BottomTile,22,1,0.1253,0.1879,0.1703,0.0176,60,0.0176,21,0.132025085,0,0,0,none
15,8/16/2010,S3,BottomTile,23,1,0.1247,0.1813,0.1639,0.0174,60,0.0174,21,0.1305248,0,0,0,none
15,8/17/2010,S3,BottomTile,24,1,0.1246,0.1361,0.1326,0.0035,60,0.0035,22,0.02506158,0,0,0,none
15,8/17/2010,S3,BottomTile,25,1,0.1253,0.132,0.1294,0.0026,60,0.0026,14,0.029255559,0,0,0,none
15,8/17/2010,S3,ShelfTile,26,1,0.126,0.131,0.1289,0.0021,60,0.0021,5,0.066162571,0,0,0,none
15,8/17/2010,S3,ShelfTile,27,1,0.1262,0.1295,0.1279,0.0016,60,0.0016,6,0.042007982,0,0,0,none
15,8/17/2010,S3,ShelfTile,28,1,0.125,0.1279,0.1262,0.0017,60,0.0017,6,0.04463348,0,0,0,none
15,8/17/2010,S3,ShelfTile,29,1,0.1265,0.1325,0.1304,0.0021,60,0.0021,5,0.066162571,0,0,0,none
16,8/4/2010,S1,BottomTile,1,1,0.1147,0.1269,0.1241,0.0028,60,0.0028,9,0.049009312,0,250,52,mayflies
16,8/4/2010,S1,BottomTile,3,1,0.1193,0.1389,0.1342,0.0047,60,0.0047,9,0.08226563,0,250,52,mayflies
16,8/4/2010,S1,BottomTile,4,1,0.1194,0.1215,0.1206,0.0009,60,0.0009,9,0.015752993,0,250,52,mayflies
16,8/4/2010,S1,BottomTile,8,1,0.1244,0.141,0.1361,0.0049,60,0.0049,9,0.085766296,0,250,52,mayflies
16,8/4/2010,S1,BottomTile,9,1,0.1185,0.1244,0.1227,0.0017,60,0.0017,9,0.029755654,0,250,52,mayflies
16,8/4/2010,S1,BottomTile,10,1,0.1241,0.1307,0.1279,0.0028,60,0.0028,9,0.049009312,0,250,52,mayflies
16,8/4/2010,S1,BottomTile,18,1,0.1258,0.1516,0.1444,0.0072,60,0.0072,9,0.126023945,0,250,52,mayflies
16,8/4/2010,S1,BottomTile,20,1,0.1206,0.1321,0.1285,0.0036,60,0.0036,9,0.063011972,0,250,52,mayflies
16,8/4/2010,S1,BottomTile,21,1,0.1239,0.1353,0.1322,0.0031,60,0.0031,9,0.054260309,0,250,52,mayflies
16,8/4/2010,S1,BottomTile,23,1,0.1221,0.1268,0.1246,0.0022,60,0.0022,9,0.038507316,0,250,52,mayflies
16,8/4/2010,S1,ShelfTile,26,1,0.121,0.1269,0.1241,0.0028,60,0.0028,9,0.049009312,0,250,52,mayflies
16,8/4/2010,S1,ShelfTile,27,1,0.1191,0.124,0.1222,0.0018,60,0.0018,9,0.031505986,0,250,52,mayflies
16,8/4/2010,S1,ShelfTile,28,1,0.1194,0.1214,0.1202,0.0012,60,0.0012,9,0.021003991,0,250,52,mayflies
16,8/4/2010,S1,ShelfTile,29,1,0.1206,0.1256,0.1236,0.002,60,0.002,9,0.035006651,0,250,52,mayflies
16,8/12/2010,S2,BottomTile,8,1,0.0358,0.0463,0.0433,0.003,60,0.003,8,0.059073724,0,250,52,mayflies
16,8/12/2010,S2,BottomTile,9,1,0.035,0.0426,0.0399,0.0027,60,0.0027,8,0.053166352,0,250,52,mayflies
16,8/12/2010,S2,BottomTile,10,1,0.0347,0.0415,0.0393,0.0022,60,0.0022,8,0.043320731,0,250,52,mayflies
